ticker,fy_end,revenue,net_income,ebit,ocf,capex,fcf,assets,equity,total_debt,cash,dividends_paid,eps
TPR,2026-06-27,8004200000.0,1527700000.0,1914400000.0,1978500000.0,166000000.0,1812500000.0,6691700000.0,692100000.0,2396600000.0,974700000.0,326100000.0,7.27
TRGP,2020-12-31,6874100000.0,-1553900000.0,-1303700000.0,1744500000.0,951600000.0,792900000.0,15875700000.0,2653900000.0,7743600000.0,242800000.0,,-7.26
TRGP,2021-12-31,16093100000.0,71200000.0,864800000.0,2302900000.0,505100000.0,1797800000.0,15208200000.0,2011800000.0,6584400000.0,158500000.0,,-0.07000000000000009
TRGP,2022-12-31,19820700000.0,1195500000.0,1729000000.0,2380800000.0,1334300000.0,1046500000.0,19560000000.0,2665700000.0,10736400000.0,219000000.0,,3.88
TRGP,2023-12-31,13521000000.0,1345900000.0,2626200000.0,3211600000.0,2385400000.0,826200000.0,20671800000.0,2739700000.0,12378900000.0,141700000.0,,3.66
TRGP,2024-12-31,14137200000.0,1312000000.0,2695400000.0,3649700000.0,2965800000.0,683900000.0,22734100000.0,2592400000.0,13844600000.0,157300000.0,,5.74
TRGP,2025-12-31,17028300000.0,1923000000.0,3331200000.0,3917400000.0,3333300000.0,584100000.0,25218400000.0,3067900000.0,16755500000.0,166100000.0,,8.49
TRMB,2021-01-01,3147700000.0,389900000.0,419800000.0,672000000.0,56800000.0,615200000.0,6876900000.0,3598600000.0,1547200000.0,237700000.0,,1.55
TRMB,2021-12-31,3659100000.0,492700000.0,561000000.0,750500000.0,46100000.0,704400000.0,7099600000.0,3944700000.0,1293200000.0,325700000.0,,1.94
TRMB,2022-12-30,3676300000.0,449700000.0,510900000.0,391200000.0,43200000.0,348000000.0,7269000000.0,4050200000.0,1520000000.0,271000000.0,,1.7999999999999998
TRMB,2023-12-29,3798700000.0,311300000.0,448800000.0,597100000.0,42000000.0,555100000.0,9539300000.0,4500100000.0,3066600000.0,229800000.0,,1.25
TRMB,2025-01-03,3683300000.0,1504400000.0,460700000.0,531400000.0,33600000.0,497800000.0,9488300000.0,5745300000.0,1390600000.0,738800000.0,,6.09
TRMB,2026-01-02,3587300000.0,424000000.0,592000000.0,386200000.0,25300000.0,360900000.0,9312000000.0,5836200000.0,1392200000.0,253400000.0,,1.76
TROW,2020-12-31,6206700000.0,2372700000.0,2745700000.0,1918900000.0,214600000.0,1704300000.0,10659000000.0,7707000000.0,,2151700000.0,845800000.0,10.02
TROW,2021-12-31,7671900000.0,3082900000.0,3710000000.0,3452000000.0,239100000.0,3212900000.0,12509000000.0,9022700000.0,,1523100000.0,1701900000.0,13.12
TROW,2022-12-31,6488400000.0,1557900000.0,2373700000.0,2359400000.0,237600000.0,2121800000.0,11643300000.0,8839500000.0,,1755600000.0,1107400000.0,6.7
TROW,2023-12-31,6460500000.0,1788700000.0,1986200000.0,1219100000.0,307900000.0,911200000.0,12278800000.0,9505100000.0,,2066600000.0,1121700000.0,7.76
TROW,2024-12-31,7093600000.0,2100100000.0,2333300000.0,1685600000.0,423400000.0,1262200000.0,13472000000.0,10345400000.0,,2649800000.0,1135600000.0,9.15
TROW,2025-12-31,7314800000.0,2087100000.0,2188800000.0,1753400000.0,274200000.0,1479200000.0,14341800000.0,10860100000.0,,3378200000.0,1143000000.0,9.24
TRV,2020-12-31,31981000000.0,2697000000.0,3237000000.0,6519000000.0,,,116764000000.0,29201000000.0,100000000.0,721000000.0,861000000.0,10.5
TRV,2021-12-31,34816000000.0,3662000000.0,4458000000.0,7274000000.0,,,120466000000.0,28887000000.0,100000000.0,761000000.0,869000000.0,14.49
TRV,2022-12-31,36884000000.0,2842000000.0,3354000000.0,6465000000.0,,,115717000000.0,21560000000.0,100000000.0,799000000.0,875000000.0,11.77
TRV,2023-12-31,41364000000.0,2991000000.0,3371000000.0,7711000000.0,,,125978000000.0,24921000000.0,100000000.0,650000000.0,908000000.0,12.79
TRV,2024-12-31,46423000000.0,4999000000.0,6180000000.0,9074000000.0,,,133189000000.0,27864000000.0,100000000.0,699000000.0,951000000.0,21.47
TRV,2025-12-31,48828000000.0,6288000000.0,7796000000.0,10606000000.0,,,143708000000.0,32894000000.0,300000000.0,842000000.0,979000000.0,27.43
TSCO,2020-12-26,10620352000.0,748958000.0,996928000.0,1394515000.0,294002000.0,1100513000.0,7049116000.0,1923840000.0,988878000.0,1341756000.0,174656000.0,1.276
TSCO,2021-12-25,12731105000.0,997114000.0,1306698000.0,1138720000.0,628431000.0,510289000.0,7767467000.0,2002665000.0,990279000.0,878030000.0,239006000.0,1.722
TSCO,2022-12-31,14204717000.0,1088712000.0,1434943000.0,1356979000.0,773369000.0,583610000.0,8489990000.0,2042416000.0,1167235000.0,202502000.0,409603000.0,1.94
TSCO,2023-12-30,14555741000.0,1107226000.0,1478912000.0,1334033000.0,753883000.0,580150000.0,9188151000.0,2149762000.0,1732275000.0,397071000.0,449620000.0,2.02
TSCO,2024-12-28,14883231000.0,1101240000.0,1467532000.0,1420835000.0,784047000.0,636788000.0,9805485000.0,2270334000.0,1835269000.0,251491000.0,472492000.0,2.04
TSCO,2025-12-27,15524046000.0,1096087000.0,1467389000.0,1635259000.0,894770000.0,740489000.0,10933679000.0,2581293000.0,1770400000.0,194109000.0,487669000.0,2.06
TSLA,2020-12-31,31536000000.0,721000000.0,1994000000.0,5943000000.0,3157000000.0,2786000000.0,52148000000.0,22225000000.0,10220000000.0,19384000000.0,,0.21000000000000002
TSLA,2021-12-31,53823000000.0,5519000000.0,6523000000.0,11497000000.0,6482000000.0,5015000000.0,62131000000.0,30189000000.0,5342000000.0,17576000000.0,,1.63
TSLA,2022-12-31,81462000000.0,12556000000.0,13656000000.0,14724000000.0,7158000000.0,7566000000.0,82338000000.0,44704000000.0,2045000000.0,16253000000.0,,3.62
TSLA,2023-12-31,96773000000.0,14997000000.0,8891000000.0,13256000000.0,8899000000.0,4357000000.0,106618000000.0,62634000000.0,4657000000.0,16398000000.0,,4.3
TSLA,2024-12-31,97690000000.0,7091000000.0,7076000000.0,14923000000.0,11342000000.0,3581000000.0,122070000000.0,72913000000.0,7878000000.0,16139000000.0,,2.04
TSLA,2025-12-31,94827000000.0,3794000000.0,4355000000.0,14747000000.0,8527000000.0,6220000000.0,137806000000.0,82137000000.0,8153000000.0,16513000000.0,,1.08
TSN,2020-10-03,43185000000.0,2061000000.0,3008000000.0,3874000000.0,1199000000.0,2675000000.0,34456000000.0,15254000000.0,11339000000.0,1420000000.0,601000000.0,5.64
TSN,2021-10-02,47049000000.0,3047000000.0,4396000000.0,3840000000.0,1209000000.0,2631000000.0,36309000000.0,17723000000.0,9348000000.0,2507000000.0,636000000.0,8.34
TSN,2022-10-01,53282000000.0,3238000000.0,4410000000.0,2687000000.0,1887000000.0,800000000.0,36821000000.0,19702000000.0,8321000000.0,1031000000.0,653000000.0,8.92
TSN,2023-09-30,52881000000.0,-648000000.0,-395000000.0,1752000000.0,1939000000.0,-187000000.0,36251000000.0,18133000000.0,9506000000.0,573000000.0,670000000.0,-1.87
TSN,2024-09-28,53309000000.0,800000000.0,1409000000.0,2590000000.0,1132000000.0,1458000000.0,37100000000.0,18390000000.0,9787000000.0,1717000000.0,684000000.0,2.25
TSN,2025-09-27,54441000000.0,474000000.0,1098000000.0,2155000000.0,978000000.0,1177000000.0,36658000000.0,18085000000.0,8830000000.0,1229000000.0,697000000.0,1.33
TT,2020-12-31,12454700000.0,854900000.0,1532800000.0,1435000000.0,146200000.0,1288800000.0,18156700000.0,6407700000.0,5272100000.0,3289900000.0,507300000.0,3.52
TT,2021-12-31,14136400000.0,1423400000.0,2023300000.0,1588300000.0,223000000.0,1365300000.0,18059800000.0,6255900000.0,4842100000.0,2159200000.0,561100000.0,5.87
TT,2022-12-31,15991700000.0,1756500000.0,2418900000.0,1504000000.0,291800000.0,1212200000.0,18081600000.0,6088600000.0,4836300000.0,1220500000.0,620200000.0,7.48
TT,2023-12-31,17677600000.0,2023900000.0,2894000000.0,2389600000.0,300700000.0,2088900000.0,19391900000.0,6995200000.0,4779800000.0,1095300000.0,683700000.0,8.77
TT,2024-12-31,19838200000.0,2567900000.0,3500100000.0,3145600000.0,370600000.0,2775000000.0,20146700000.0,7457400000.0,4770300000.0,1590100000.0,757500000.0,11.24
TT,2025-12-31,21321900000.0,2918600000.0,3967400000.0,3194500000.0,383000000.0,2811500000.0,21420700000.0,8579200000.0,4615100000.0,1763300000.0,837300000.0,12.98
TTD,2020-12-31,836033000.0,242317000.0,144208000.0,405069000.0,74061000.0,331008000.0,2753645000.0,1013145000.0,,437353000.0,,0.49
TTD,2021-12-31,1196467000.0,137762000.0,124817000.0,378513000.0,54804000.0,323709000.0,3577340000.0,1527306000.0,,754154000.0,,0.28
TTD,2022-12-31,1577795000.0,53385000.0,113654000.0,548734000.0,84160000.0,464574000.0,4380679000.0,2115339000.0,,1030506000.0,,0.10999999999999999
TTD,2023-12-31,1946120000.0,178940000.0,200480000.0,598322000.0,46790000.0,551532000.0,4888687000.0,2164219000.0,,895129000.0,,0.36
TTD,2024-12-31,2444831000.0,393076000.0,427167000.0,739456000.0,98238000.0,641218000.0,6111951000.0,2949145000.0,,1369463000.0,,0.78
TTD,2025-12-31,2896284000.0,443304000.0,589321000.0,992721000.0,197011000.0,795710000.0,6153220000.0,2484391000.0,,658175000.0,,0.9
TTWO,2021-03-31,3372800000.0,588900000.0,629400000.0,912300000.0,68900000.0,843400000.0,6028218000.0,3331892000.0,,1422884000.0,,5.09
TTWO,2022-03-31,3504800000.0,418000000.0,473600000.0,258000000.0,158600000.0,99400000.0,6546300000.0,3809700000.0,0.0,1732100000.0,,3.58
TTWO,2023-03-31,5349900000.0,-1124700000.0,-1165200000.0,1100000.0,204200000.0,-203100000.0,15862100000.0,9042500000.0,3079800000.0,827400000.0,,-7.03
TTWO,2024-03-31,5349600000.0,-3744200000.0,-3590600000.0,-16100000.0,141700000.0,-157800000.0,12216900000.0,5667900000.0,3082900000.0,754000000.0,,-22.01
TTWO,2025-03-31,5633600000.0,-4478900000.0,-4391100000.0,-45200000.0,169400000.0,-214600000.0,9180700000.0,2137700000.0,3661100000.0,1456100000.0,,-25.579999999999995
TTWO,2026-03-31,6656400000.0,-298200000.0,-104200000.0,624300000.0,162800000.0,461500000.0,9383200000.0,3510900000.0,2518000000.0,1545500000.0,,-1.62
TXN,2020-12-31,14461000000.0,5595000000.0,5894000000.0,6139000000.0,649000000.0,5490000000.0,19351000000.0,9187000000.0,6798000000.0,3107000000.0,3426000000.0,5.97
TXN,2021-12-31,18344000000.0,7769000000.0,8960000000.0,8756000000.0,2462000000.0,6294000000.0,24676000000.0,13333000000.0,7741000000.0,4631000000.0,3886000000.0,8.26
TXN,2022-12-31,20028000000.0,8749000000.0,10140000000.0,8720000000.0,2797000000.0,5923000000.0,27207000000.0,14577000000.0,8735000000.0,3050000000.0,4297000000.0,9.41
TXN,2023-12-31,17519000000.0,6510000000.0,7331000000.0,6420000000.0,5071000000.0,1349000000.0,32348000000.0,16897000000.0,11223000000.0,2964000000.0,4557000000.0,7.07
TXN,2024-12-31,15641000000.0,4799000000.0,5465000000.0,6318000000.0,4820000000.0,1498000000.0,35509000000.0,16903000000.0,13596000000.0,3200000000.0,4795000000.0,5.2
TXN,2025-12-31,17682000000.0,5001000000.0,6023000000.0,7153000000.0,4550000000.0,2603000000.0,34585000000.0,16273000000.0,14048000000.0,3225000000.0,4999000000.0,5.45
TXT,2021-01-02,11651000000.0,309000000.0,282000000.0,768000000.0,317000000.0,451000000.0,15443000000.0,5845000000.0,40000000.0,2254000000.0,18000000.0,1.35
TXT,2022-01-01,12382000000.0,746000000.0,873000000.0,1598000000.0,375000000.0,1223000000.0,15827000000.0,6815000000.0,,2117000000.0,18000000.0,3.3
TXT,2022-12-31,12869000000.0,861000000.0,1016000000.0,1488000000.0,354000000.0,1134000000.0,16293000000.0,7113000000.0,,2035000000.0,17000000.0,4.01
TXT,2023-12-30,13683000000.0,921000000.0,1087000000.0,1266000000.0,402000000.0,864000000.0,16856000000.0,6987000000.0,23000000.0,2181000000.0,16000000.0,4.56
TXT,2024-12-28,13702000000.0,824000000.0,943000000.0,1014000000.0,364000000.0,650000000.0,16838000000.0,7204000000.0,97000000.0,1441000000.0,12000000.0,4.33
TXT,2026-01-03,14799000000.0,921000000.0,1137000000.0,1312000000.0,383000000.0,929000000.0,18129000000.0,7875000000.0,100000000.0,2025000000.0,18000000.0,5.11
TYL,2020-12-31,1116663000.0,194820000.0,172926000.0,355089000.0,22690000.0,332399000.0,2607274000.0,1986111000.0,0.0,603623000.0,,4.6899999999999995
TYL,2021-12-31,1592287000.0,161458000.0,180735000.0,371753000.0,33919000.0,337834000.0,4732161000.0,2324032000.0,1341276000.0,309171000.0,,3.8199999999999994
TYL,2022-12-31,1850204000.0,164240000.0,214249000.0,381455000.0,22529000.0,358926000.0,4687417000.0,2624389000.0,987389000.0,173857000.0,,3.87
TYL,2023-12-31,1951751000.0,165919000.0,218537000.0,380440000.0,20519000.0,359921000.0,4676663000.0,2937995000.0,646007000.0,165493000.0,,3.88
TYL,2024-12-31,2137803000.0,263026000.0,299526000.0,624633000.0,20535000.0,604098000.0,5180015000.0,3388422000.0,597934000.0,744721000.0,,6.05
TYL,2025-12-31,2332340000.0,315603000.0,357676000.0,653543000.0,16015000.0,637528000.0,5638908000.0,3702789000.0,1199326000.0,1015400000.0,,7.2
UAL,2020-12-31,15355000000.0,-7069000000.0,-6359000000.0,-4133000000.0,1727000000.0,-5860000000.0,59548000000.0,5960000000.0,26747000000.0,11269000000.0,,-25.37
UAL,2021-12-31,24634000000.0,-1964000000.0,-1022000000.0,2067000000.0,2107000000.0,-40000000.0,68175000000.0,5029000000.0,33363000000.0,18283000000.0,,-6.1
UAL,2022-12-31,44955000000.0,737000000.0,2337000000.0,6066000000.0,4819000000.0,1247000000.0,67358000000.0,6896000000.0,31194000000.0,7166000000.0,,2.23
UAL,2023-12-31,53717000000.0,2618000000.0,4211000000.0,6911000000.0,7171000000.0,-260000000.0,71104000000.0,9324000000.0,29075000000.0,6058000000.0,,7.89
UAL,2024-12-31,57063000000.0,3149000000.0,5096000000.0,9445000000.0,5615000000.0,3830000000.0,74083000000.0,12675000000.0,24653000000.0,8769000000.0,,9.45
UAL,2025-12-31,59070000000.0,3353000000.0,4713000000.0,8431000000.0,5874000000.0,2557000000.0,76448000000.0,15282000000.0,21266000000.0,5942000000.0,,10.2
UBER,2020-12-31,11139000000.0,-6768000000.0,-4863000000.0,-2745000000.0,616000000.0,-3361000000.0,33252000000.0,12266000000.0,7587000000.0,5647000000.0,,-3.86
UBER,2021-12-31,17455000000.0,-496000000.0,-3834000000.0,-445000000.0,298000000.0,-743000000.0,38774000000.0,14458000000.0,9303000000.0,4295000000.0,,-0.29000000000000004
UBER,2022-12-31,31877000000.0,-9141000000.0,-1832000000.0,642000000.0,252000000.0,390000000.0,32109000000.0,7340000000.0,9292000000.0,4208000000.0,,-4.65
UBER,2023-12-31,37281000000.0,1887000000.0,1110000000.0,3585000000.0,223000000.0,3362000000.0,38699000000.0,11249000000.0,9484000000.0,4680000000.0,,0.8699999999999999
UBER,2024-12-31,43978000000.0,9856000000.0,2799000000.0,7137000000.0,242000000.0,6895000000.0,51244000000.0,21558000000.0,9497000000.0,5893000000.0,,4.56
UBER,2025-12-31,52017000000.0,10053000000.0,5565000000.0,10099000000.0,336000000.0,9763000000.0,61802000000.0,27041000000.0,10521000000.0,7105000000.0,,4.73
UDR,2020-12-31,5069000.0,64266000.0,249103000.0,604316000.0,163105000.0,441211000.0,9637533000.0,3234200000.0,4976548000.0,1409000.0,419350000.0,0.2
UDR,2021-12-31,6102000.0,150016000.0,267968000.0,663960000.0,156384000.0,507576000.0,10775220000.0,3442874000.0,5412787000.0,967000.0,433780000.0,0.48
UDR,2022-12-31,5022000.0,86924000.0,250814000.0,820071000.0,214833000.0,605238000.0,11038470000.0,4098085000.0,5487303000.0,1193000.0,483624000.0,0.26
UDR,2023-12-31,6843000.0,444353000.0,635008000.0,832664000.0,295440000.0,537224000.0,11373242000.0,3991144000.0,5798709000.0,2922000.0,539852000.0,1.34
UDR,2024-12-31,8317000.0,89585000.0,284569000.0,876848000.0,249886000.0,626962000.0,10897586000.0,3443205000.0,5826965000.0,1326000.0,558482000.0,0.26
UDR,2025-12-31,11361000.0,377704000.0,553606000.0,902887000.0,252857000.0,650030000.0,10605674000.0,3288462000.0,5821369000.0,1222000.0,567864000.0,1.13
UHS,2020-12-31,11558897000.0,943953000.0,1358354000.0,2360169000.0,731307000.0,1628862000.0,13476879000.0,6317146000.0,3856251000.0,1224490000.0,17344000.0,11.01
UHS,2021-12-31,12642117000.0,991590000.0,1363094000.0,883695000.0,855659000.0,28036000.0,13093543000.0,6089664000.0,4190288000.0,115301000.0,65896000.0,11.82
UHS,2022-12-31,13399370000.0,675609000.0,1003555000.0,996023000.0,734001000.0,262022000.0,13494188000.0,5920582000.0,4807980000.0,102818000.0,58449000.0,9.14
UHS,2023-12-31,14281976000.0,717795000.0,1175381000.0,1267797000.0,743055000.0,524742000.0,13967602000.0,6149001000.0,4912469000.0,119439000.0,55480000.0,10.23
UHS,2024-12-31,15827935000.0,1142097000.0,1681814000.0,2067101000.0,943810000.0,1123291000.0,14469749000.0,6666207000.0,4504541000.0,125983000.0,53346000.0,16.82
UHS,2025-12-31,17364829000.0,1488796000.0,1994015000.0,1864397000.0,1015152000.0,849245000.0,15527593000.0,7275792000.0,4752551000.0,137797000.0,51267000.0,23.1
ULTA,2021-01-30,6151953000.0,175835000.0,236820000.0,810355000.0,151866000.0,658489000.0,5089969000.0,1999549000.0,,1046051000.0,,3.1
ULTA,2022-01-29,8630889000.0,986000000.0,1297492000.0,1059265000.0,172187000.0,887078000.0,4764379000.0,1535373000.0,,431560000.0,,17.98
ULTA,2023-01-28,10208580000.0,1242000000.0,1638610000.0,1481915000.0,312126000.0,1169789000.0,5370411000.0,1959811000.0,,737877000.0,,24.01
ULTA,2024-02-03,11207303000.0,1291000000.0,1678029000.0,1476266000.0,435267000.0,1040999000.0,5707011000.0,2279328000.0,,766594000.0,,26.03
ULTA,2025-02-01,11295654000.0,1201000000.0,1564972000.0,1338605000.0,374458000.0,964147000.0,6001693000.0,2488353000.0,,703201000.0,,25.34
ULTA,2026-01-31,12392820000.0,1153000000.0,1532992000.0,1502780000.0,434829000.0,1067951000.0,6999294000.0,2803451000.0,62287000.0,424243000.0,,25.64
UNH,2020-12-31,257141000000.0,15403000000.0,22405000000.0,22174000000.0,2051000000.0,20123000000.0,197289000000.0,68328000000.0,43467000000.0,16921000000.0,4584000000.0,16.03
UNH,2021-12-31,287597000000.0,17285000000.0,23970000000.0,22343000000.0,2454000000.0,19889000000.0,212206000000.0,75045000000.0,46003000000.0,21375000000.0,5280000000.0,18.08
UNH,2022-12-31,324162000000.0,20120000000.0,28435000000.0,26206000000.0,2802000000.0,23404000000.0,245705000000.0,81450000000.0,57623000000.0,23365000000.0,5991000000.0,21.18
UNH,2023-12-31,371622000000.0,22381000000.0,32358000000.0,29068000000.0,3386000000.0,25682000000.0,273720000000.0,94421000000.0,62537000000.0,25427000000.0,6761000000.0,23.86
UNH,2024-12-31,400278000000.0,14405000000.0,32287000000.0,24204000000.0,3499000000.0,20705000000.0,298278000000.0,98268000000.0,76904000000.0,25312000000.0,7533000000.0,15.51
UNH,2025-12-31,447567000000.0,12056000000.0,18964000000.0,19697000000.0,3622000000.0,16075000000.0,309581000000.0,100090000000.0,78389000000.0,24365000000.0,7916000000.0,13.23
UNP,2020-12-31,19533000000.0,5349000000.0,7834000000.0,8540000000.0,2927000000.0,5613000000.0,62398000000.0,16958000000.0,25735000000.0,1799000000.0,2626000000.0,7.879999999999999
UNP,2021-12-31,21804000000.0,6523000000.0,9338000000.0,9032000000.0,2936000000.0,6096000000.0,63525000000.0,14161000000.0,27963000000.0,960000000.0,2800000000.0,9.95
UNP,2022-12-31,24875000000.0,6998000000.0,9917000000.0,9362000000.0,3620000000.0,5742000000.0,65449000000.0,12163000000.0,31848000000.0,973000000.0,3159000000.0,11.21
UNP,2023-12-31,24119000000.0,6379000000.0,9082000000.0,8379000000.0,3606000000.0,4773000000.0,67132000000.0,14788000000.0,31156000000.0,1055000000.0,3173000000.0,10.45
UNP,2024-12-31,24250000000.0,6747000000.0,9713000000.0,9346000000.0,3452000000.0,5894000000.0,67715000000.0,16890000000.0,29767000000.0,1016000000.0,3213000000.0,11.09
UNP,2025-12-31,24510000000.0,7138000000.0,9846000000.0,9290000000.0,3791000000.0,5499000000.0,69698000000.0,18467000000.0,30294000000.0,1266000000.0,3236000000.0,11.98
UPS,2020-12-31,84628000000.0,1343000000.0,7684000000.0,10459000000.0,5412000000.0,5047000000.0,62408000000.0,657000000.0,24654000000.0,5910000000.0,3374000000.0,1.5400000000000003
UPS,2021-12-31,97287000000.0,12890000000.0,12810000000.0,15007000000.0,4194000000.0,10813000000.0,69405000000.0,14253000000.0,21915000000.0,10255000000.0,3437000000.0,14.68
UPS,2022-12-31,100338000000.0,11548000000.0,13094000000.0,14104000000.0,4769000000.0,9335000000.0,71124000000.0,19786000000.0,19662000000.0,5602000000.0,5114000000.0,13.2
UPS,2023-12-31,90958000000.0,6708000000.0,9141000000.0,10238000000.0,5158000000.0,5080000000.0,70857000000.0,17306000000.0,22264000000.0,3206000000.0,5372000000.0,7.8
